,text,label
2797,The amethyst woodstar 's natural habitats are subtropical or tropical moist lowland forest and subtropical or tropical moist montane forest .,4
2798,This alphabetic system operates on the additive principle in which the numeric values of the letters are added together to form the total .,4
2799,Protostars are young objects that have not yet completed the process of contraction from a gas nebula to a true star .,4
2800,"Rock crawling is about slow-speed , careful and precise driving , and high torque generated through large gear reductions in the vehicles drivetrain .",4
2801,"With their long velar filaments deployed , Vampire Squid have been observed drifting along in the deep , black ocean currents .",4
2802,There is no connection between the shape of a bacterium and its color in the Gram staining .,4
2803,"Bidding documents were sent to seventeen cities in mind for hosting a WrestleMania event between 2012 and 2014 , with fourteen replying in interest .",4
2804,"Christian metal bands exist in most of the subgenres of heavy metal music , and the only common link among most Christian metal bands are the lyrics .",4
2805,Aquifers may occur at various depths .,4
2806,In the center of a village the ground begins to open up and a strange green light emanates from within .,4
2807,"In the center of a village , the ground begins to open up and a strange green light emanates from within .",4
2808,Below is a list of longest reigning cruiserweight champions in boxing measured by the player 's longest reign .,4
2809,"This subfamily is widely distributed , and members are adapted to a wide variety of environments .",4
2810,This subfamily is widely distributed and members are adapted to a wide variety of environments .,4
2811,The sarus crane is easily distinguished from other cranes in the region by the overall grey color and the contrasting red head and upper neck .,4
2812,"Above the western entrance is the face of the astronomical clock , which was destroyed during the 30 - year war .",4
2813,"In Australia the colonization began in the 1940s , with the species establishing itself in the north and East of the continent .",4
2814,"After the war his research focused on human genetics , pioneering in what is now known as gene regulation .",4
2815,Other authors have attempted to use Evolutionary game theory to explain the emergence of human attitudes about morality and corresponding animal behaviors .,4
2816,Research usually involve a mixture of field and laboratory studies .,4
2817,"The names of oblasts did not usually correspond to the names of the historical regions , as they were created as purely administrative units .",4
2818,"On 8 July 1680 , Hooke observed the nodal patterns associated with the mode of vibration of glass plates .",4
2819,"Between 1918 and 1940 , the center of the city undertook large renovation work .",4
2820,The cat skull is unusual among mammals in having very large eye sockets and a powerful and specialized jaw .,4
2821,The cat skull is unusual among mammals in having very large eye sockets and a powerful specialized jaw .,4
2822,French is the only official language in France as a whole and in these municipalities .,4
2823,Some computer languages and the IEEE 754 - 2008 standard dictate that in straightforward calculations the result should not be rounded twice .,4
